Name Ship to,Ship to party,Total Cost,Min,Max
Szegedi Tudományegyetem,505980630,6624.13,93.5,93.5
FOOD BASE KFT.,505379483,5663.16,21.58,99.577
JM Hospitality Hungary Kft.,507276130,15785.17,26.78,123.484
Farkasgyepűi Tüdőgyógyintézet,505377973,21696.68,35.5,57.5
Református Egységes Gyógypedagógiai,507622328,5509.83,36.54,36.54
Gilux Hungary Kft.,505482089,15360.19,14.2,404.04
ZALA CLEAN KFT,505377740,29102.09,549.6,848.4
KÖRBER HUNGÁRIA GÉPGYÁRTÓ KFT.,505378536,44217.36,208.6,208.6
Semmelweis Egyetem,505377220,15677.51,8.97,92.13
METRO KERESKEDELMI KFT.,505379083,26241.53,49.78,235.3
HÁZIKÓ FARM KFT.,505379409,13845.27,568.08,568.08
Dombóvári Szent Lukács Kórház,507581425,25744.57,18.8,535.59
Törökbálinti Tüdőgyógyintézet,505377987,2569.59,17.26,17.26
ALPHA-VET KFT.,505379019,0.0,99999.0,0.0
Vandamme Hungária Kft.,506434990,23972.66,1237.4,1237.4
SGY MEDICINA KFT.,505378689,2503.59,14.06,14.06
PARMEN KONZERVIPARI ZRT.,505378997,9256.39,80.8,80.8
MAMAISON Residence Izabella,507622541,6306.47,6.4,114.178
FARMOL HUNGARY KFT.,505379031,247475.02,218.6,2136.8
DEBRECENI EGYETEM KLINIKAI KÖZPONT,505377181,16835.5,1.027,21.906
MÁTRAI GYÓGYINTÉZET,505377274,7259.78,114.62,114.62
ÁLLAMI SZIVKÓRHÁZ BALATONFÜRED,505377226,7554.78,163.35,163.35
TAXUS-TEN KFT.,505379045,22759.62,10.0,187.42
Bács-Kiskun Vármegyei Oktatókórház,505377252,13209.6,5.55,22.2
MOHÁCSI KÓRHÁZ,505377150,22074.0,21.3,217.57999999999998
CAR-TEX KFT.,505379113,207056.9,0.6,2519.6
Hévízgyógyfürdő és Szent András,507638717,8261.42,106.7,106.7
SIKLÓSI KÓRHÁZ NONPROFIT KFT,505377277,7233.78,99.0,99.0
Selye János Kórház,505461175,4403.2,3.3,3.3
DELIREST Magyarország Kft.,507171444,11982.29,48.94,86.674
JÁSZBERÉNYI SZENT ERZSÉBET KÓRHÁZ,505377272,57309.23,55.5,176.55
M DENTAL KFT.,505379109,15677.51,11.04,52.092
Zollai Baromfi- és Húsfeldolgozó Kf,505378602,19414.72,320.6,320.6
KELEN KÓRHÁZ,505377721,11982.29,42.29,66.93
EXTRACTUM-PHARMA RT.,505377292,55739.98,114.5,307.36
DELIREST Magyarország Kft.,505377611,17198.8,42.09,107.38000000000001
Bojan Mihajlov,507009731,2503.59,3.846,3.846
Pascal Koumou,507009639,2503.59,3.846,3.846
Thierry Kouagno Nana,507009708,5007.18,7.692,16.986
Nikolett Papp,507009982,2503.59,3.846,3.846
PLEX - COM - MEDIK KFT,505377994,6624.13,57.69,57.69
SANMINA-SCI MAGYARORSZÁG KFT,505378981,8680.4,12.54,46.152
KATOLIKUS SZERETETSZOLGÁL SZENT KLÁ,505377285,72889.32,0.102,93.264
SANATMETAL KFT.,505377972,67164.5,0.824,0.824
LEADEC KFT.,505378674,113310.93,208.16,3418.2960000000003
Szent László Kórház,507389406,9036.39,150.7,150.7
Dél-Budai Centrumkórház-,505377120,3814.88,154.0,154.0
M Dental Szolnok,507651074,4340.2,22.08,22.08
Napvirág Idősek Otthona Nonprofit K,507389404,6523.13,73.08,73.08
Nemzetközi Befektetési Holding Kft.,507638712,309299.45,0.45,90.99
AKG Általános Iskola,507646419,6319.13,75.66,94.256
Békés Vármegyei Központi Kórház,505378988,5611.83,10.032,10.032
Opella Healthcare Hungary Korlátolt,505378424,31384.35,229.0,687.0
Mogyi Kft.,507638768,122819.69,95.6,633.46
V43 Bistro & Menza Kft.,507653963,84981.94,0.94,267.328
Erika Dikter-Kovács,505369969,67164.5,0.071,0.071
Dikter-Kovács Erika,506273734,69668.09,0.358,6.8
4D ULTRAHANG KFT.,505378732,23209.28,13.86,51.16
Eagle Ottawa Dolgozói Büfé,506120579,10065.02,42.5,73.08
Eco-Meat Kft. Húsüzem,506820177,45218.35,47.8,237.829
Bonyhádi Kórház és Rendelőintézet,505412917,7259.78,117.48,117.48
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377518,15072.54,2.0,4.0
PACAPIME KFT.,505378459,14756.25,597.5,597.5
P.DUSSMANN KFT.,507623486,30195.07,22.24,66.8
P.DUSSMANN KFT.,505377368,18498.42,77.404,235.222
THAI PRESIDENT FOODS (HUNGARY) KFT.,505379398,3896.88,118.5,118.5
MET FÜTÖTT UTCA HAJLÉKTALANOK KÖZPO,505378823,7510.76,12.93,27.64
PÉCSI TUDOMÁNYEGYETEM,505377140,11193.34,256.85,256.85
Silvermount,507089690,2503.59,40.77,40.77
FÖVÁROSI ÖNKORMÁNYZAT GYULAI IDÖSEK,505377300,20479.06,3.72,132.54
KVEM Kft.,507638689,6624.13,66.22,66.22
GEDEON RICHTER PLC,507344351,20052.08,2116.5,2116.5
DOME FACILITY SERVICES KF,505379042,5007.18,20.0,40.0
Betegápoló Irgalmasrend,505377301,2503.59,11.704,11.704
COMPLEX MEDICAL CENTRE ZRT,505379221,2503.59,26.046,26.046
BOGDÁNY-HÚS BT.,505378978,36505.96,844.8,844.8
METRO KERESKEDELMI KFT.,505379092,74837.14,15.357,241.45
Melis Operation Kft,505379533,0.0,99999.0,0.0
Dr. Romics László Egészségügyi Inté,507145310,3261.57,66.2,66.2
JJDMH KFT.,505822082,2569.59,25.9,25.9
EGER-PARK HOTEL KFT.,505378017,17896.14,108.5,379.3
Speedy Clean Service Kft.,507622325,162921.76,228.6,1019.8
Belovecz és Társa Kft.,505824460,7375.78,68.7,68.7
Medicover Szolnok Laborpont,507250327,4340.2,11.04,11.04
Semmelweis Egyetem,505377198,17525.12,1.806,11.940000000000001
P.DUSSMANN KFT.,505377456,7233.78,76.68,76.68
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377228,2503.59,3.5,3.5
VASZARY KOLOS KÓRHÁZ,505377224,159531.23,0.455,82.5
Budapesti Uzsoki Utcai Kórház,505866649,7499.77,664.4,664.4
Veronika Wellner,505383612,79682.44,0.792,40.92
ALFA HIGIÉNIA KFT.,505378464,14568.21,91.32000000000001,131.49
IKEA SOROKSÁR,505500498,17645.44,28.0,87.71
FAKULTÁS FM ZRT.,505378417,7202.45,98.006,151.06
LILIOMKERT KATOLIKUS ÓVODA,505378465,5663.16,21.28,51.8
GYULAHÚS KFT.,505378711,129162.5,0.041,0.041
METRO KERESKEDELMI KFT.,505379086,16980.16,5.15,838.95
Ecolab Hungary Kustos Edit,505369993,15677.51,3.852,65.084
Mitie FM Ltd (Hungary),505379490,2503.59,36.54,36.54
DR BATA ZRT.,505379112,11408.64,103.6,103.6
PERFECT MED GYÓGYCENTRUM,505378787,5611.83,32.989000000000004,32.989000000000004
Semmelweis Egyetem,505377190,5007.18,1.9,3.8
Opella Healthcare,505378423,9019.72,229.0,229.0
PRIZMA-JUNIOR ZRT.,505378806,3802.88,103.6,103.6
DÉL-BUDAI EGÉSZSÉGÜGYI SZOLGÁLAT,505379104,78685.14,0.175,323.2
SEMMELWEIS EGYETEM,505377212,2503.59,48.75,48.75
REXTRA KFT.,505377733,5139.18,35.5,45.52
AGEBO KFT.,505378601,67164.5,0.335,0.335
FRESH CORNER RESTAURANTS KFT.,505378438,19652.38,46.5,267.1
Privátgasztro,506106102,5007.18,41.322,43.282
Márta Orosz,507009975,67164.5,0.2,0.2
Semmelweis Egyetem,505377214,2503.59,42.18,42.18
DELIREST Magyarország Kft.,507703634,61694.39,2.1,459.25
Semmelweis Egyetem,505377210,7510.76,8.24,8.24
Országos Sportegészségügyi Intézet,505786337,2503.59,33.0,33.0
KEL KFT. - KAY EEU LOGISZTIKA,505378058,201256.81,266.7,31587.300000000003
Spar Magyarország Raktár,506036227,51555.83,8160.0,8160.0
AUSTRIA JUICE HUNGARY KFT,505378642,6283.48,22.9,22.9
Csongrád-Csanád Megyei Egészségügyi,506091229,5509.83,34.776,34.776
EUROPTIK ROHMANN MIKROOPTIKAL KFT,505379051,3802.88,130.18,130.18
Premed Pharma Kft.,505953295,2569.59,10.8,10.8
KLINIKUS EÜ ÉS SZOLG.BT.,505378326,13020.6,13.86,18.48
Advantage Med First Kft.,506872185,16835.5,21.344,44.76
DELIREST Magyarország Kft.,505377583,0.0,99999.0,0.0
Visegrádi Szent Kozma és Damján,505500570,5831.16,11.1,66.0
WineHub Holding Kft.,507716097,75987.22,0.576,96.035
# ADONYI BT.,507263007,3159.57,71.7,71.7
Heves Vármegyei Markhot Ferenc Kórh,505377134,62181.23,142.0,1297.32
PPP Private Powder Products Kft.,507693439,5509.83,33.36,33.36
HUNGRANA KEMÉNYÍTÖ- ÉS IZOCUKORGYÁR,505378796,125044.08,9499.2,9499.2
DOME FACILITY SERVICES KFT.,507272410,23763.28,7.22,92.12
SZAKÁLY KFT.,505378776,84941.68,1.88,186.229
METRO KERESKEDELMI KFT.,505379090,37693.89,15.45,259.53999999999996
DR. ROSE MAGÁNKÓRHÁZ KFT.,505379447,2503.59,44.88,44.88
VILI-SPRINT 3 KFT.,505378342,3159.57,73.08,73.08
CLEAN-TEAM KFT.,505377581,10665.34,253.324,253.324
Debreceni Egyetem Klinikai Központ,505379114,29933.13,130.34,246.66
PERNIX PHARMA GYÓGYSZERGYÁRTÓ KFT,505379010,7375.78,65.7,65.7
Wolt Services Magyarország Kft.,507241252,155108.68,0.1,147.95
VP- MED KFT.,505378562,2503.59,5.624,5.624
Plazmaszolgálat Kft.,505378490,8166.74,12.0,73.686
GALLUS BAROMFITENYÉSZTÖ ÉS KELTETŐ,505379028,22832.67,251.9,510.7
Rábaparti Integrált Szociális Intéz,505377574,6283.48,16.224,16.224
Euro-Chicken Kft.,505377736,11938.32,334.6,334.6
Dräger Safety Hungária Kft,505983279,2503.59,3.026,3.026
LEADEC KFT.,505378681,18745.42,19.16,57.48
Dél-Pesti Centrumkórház Országos,505379197,3159.57,77.0,77.0
SEMMELWEIS EGYETEM,505377221,2503.59,20.064,20.064
KÁVÉZÓ KFT.,505379336,3159.57,53.31,53.31
BUDAPEST GYÓGYFÜRDÖI  ZRT,505377488,2503.59,1.5,1.5
HUMAN BIOPLAZMA KFT.,505378922,14873.2,137.4,458.0
CSOKI PRALINÉ KFT.,507749816,77834.83,0.43,64.832
BÜKKÖS HOTEL KFT.,505378734,2569.59,36.54,36.54
METRO KERESKEDELMI KFT.,505379095,49548.79,5.15,197.509
KÖRTE KÖRNYEZETTECHNIKA,505378630,4509.86,206.1,206.1
Gál Generál Kft.,507119808,5024.18,11.0,11.0
BÉRES GYÓGYSZERGYÁR ZRT,505378425,4340.2,41.8,41.8
Országos Onkológiai Intézet,505484118,2503.59,4.4,4.4
Országos Kórházi Főigazgatóság,505379517,2503.59,16.5,16.5
AUCHAN MAGYARORSZÁG KFT.,505378344,0.0,99999.0,0.0
CHESSCOM KFT.,507373521,2503.59,10.0,10.0
EUROMEDIC TRADING KFT.,505377759,3159.57,67.1,67.1
METRO KERESKEDELMI KFT.,505379094,35411.97,80.87,670.977
VITRONÖVÉNY  KFT.,505378627,5724.82,53.95,53.95
Duó-Star Gastro Kft. Macaron Kávéhá,507734811,7208.78,182.94299999999998,182.94299999999998
PETER CERNY ALAPÍTVÁNY,505378688,3159.57,80.8,80.8
MAGYAR MÁLTAI SZERETETSZOLGÁLAT EGY,505378938,3896.88,146.13,146.13
Pannonia Bio - Facility,506017215,10398.36,457.9,457.9
MARNEVALL ZRT.,505378322,8117.42,125.0,125.0
Gnocco CIB ÉTTEREM,507782439,4523.86,261.502,261.502
METRO KERESKEDELMI KFT.,505379096,30967.4,22.21,170.13
Gyöngyház Integrált Szociális és,507782872,8261.42,105.45,105.45
Gyöngyház Integrált Szociális és,507742780,11223.66,33.3,38.85
LOG PLASTICON ZRT.,505378011,3159.57,84.4,84.4
DuplaW Kft.,505379512,3159.57,54.656,54.656
METRO KERESKEDELMI KFT.,505379089,12858.6,92.24,115.0
LEADEC KFT. - MPA System,505820046,9036.39,102.0,102.0
Costes BRJ Kft.– Rumour étterem,505783833,11432.64,147.48,160.072
PRIZMA FM SERVICES KFT,505378606,3159.57,74.68,74.68
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377310,5007.18,6.62,6.62
POZITRON DIAGNOSZTIKA KFT,505378328,11408.64,115.9,149.36
Harkányi Termál Rehabilitációs Cent,505948454,5509.83,14.2,14.2
Mecsek Baromfi Kft.,505432924,5024.18,5.85,5.85
INTERKER - WEIN KFT.,505378024,21388.72,403.5,403.5
Krisztina Orosz-Havas,505370013,5663.16,3.5,75.35
INFO-SZOLG KFT.,506906986,2503.59,28.016,28.016
PG-HOLDING ZRT.,505379136,55755.08,321.908,478.1
"HELLOPARKS, WELL PACK HUNGÁRIA KFT.",507805642,60909.1,95.6,2469.9
FOUR LIONS GROUP KFT.,505379074,3159.57,94.03,94.03
LEADEC Kft.,507803189,7375.78,97.789,97.789
PTE Szentágothai János Kutatóközpon,505963627,5509.83,15.469,15.469
GAIA Hotel,507734791,18745.42,10.81,77.42
Wolt Services Magyarország Kft.,507806915,12987.61,32.2,52.58
DELIREST Magyarország Kft.,507264933,11982.29,3.62,62.7
Wolt Services Magyarország Kft.,507241254,76630.54,0.2,125.022
DÉLZALAI VÍZ-ÉS CSATORNAMÜ ZRT,505379048,5611.83,46.36,46.36
NETT PROJECT KFT.,505378539,12987.61,32.27,72.26
BUDAPESTI SZENT FERENC KÓRHÁZ,505377527,2503.59,19.86,19.86
Békés Megyei Hajnal István,507805437,7375.78,61.05,61.05
CARLSBERG HUNGARY KFT.,505379052,3261.57,75.04,75.04
PARIX KFT.,505379493,3159.57,71.9,71.9
GE Aviation Hungary Kft.,505379515,7617.76,125.6,175.84
PLAZMASZOLGÁLAT KFT.,505378483,3802.88,134.63,134.63
Most Mint Kft.,505379552,6319.13,55.84,66.748
LEADEC - Audi G55 Konténerváros,506248666,7208.78,199.6,199.6
DOME FACILITY SERVICES KFT.,507824417,24332.58,27.869999999999997,121.93
Gnocco Office Garden Étterem,507171401,2503.59,21.77,21.77
Gnocco Krisztina Palace Étterem,507171405,2503.59,21.77,21.77
Edina Zipczer,507009928,6306.47,36.03,117.76599999999999
Nóra Mervai,507009978,5007.18,4.246,13.67
Zsuzsanna Krisztandl,507009996,2503.59,39.281,39.281
Katalin Zsiros,507010023,2503.59,47.14,47.14
Julianna Nelli Tóth,507010021,2503.59,15.13,15.13
Éva Szűcs,507009736,2503.59,23.21,23.21
Ágnes Sebők,507009746,2503.59,15.96,15.96
Gabor Schmidt,505376077,2503.59,13.67,13.67
Carlos Sabater Zaragoza,507009974,2503.59,27.027,27.027
Szilvia Rozgonyi,507009749,2503.59,13.26,13.26
Gitta Ritz,507009748,2503.59,12.365,12.365
Borbála Révész,507009762,2503.59,33.02,33.02
Katalin Platthy,507009758,2503.59,38.579,38.579
László Pekár,507009987,2503.59,13.83,13.83
András Csaba Nagy,507009755,2503.59,35.6,35.6
Sára Mokrán,507009718,2503.59,33.51,33.51
Klaudia Máliková,507581217,2503.59,14.286,14.286
Tünde Kovács,507009637,2503.59,19.324,19.324
Ágnes Kiss,507009812,2503.59,24.96,24.96
Peter Kalocsai,507009705,2503.59,6.83,6.83
Bálint Jurca,507009694,2503.59,13.67,13.67
Adrienn Ágnes Haas,507009691,2503.59,29.246,29.246
Áron Fehér,507009600,2503.59,33.07,33.07
Csilla Csizmadi,507000121,2503.59,33.724,33.724
Zoltán Ákos Bukovszky,507000100,2503.59,33.02,33.02
Marianne Bittmann-Cador,507365441,2503.59,14.775,14.775
Mónika Berta-Kuris,507009655,2503.59,23.908,23.908
Emese Barcs,507000095,2503.59,22.189,22.189
Ágnes Baló,507009916,2503.59,13.67,13.67
Csilla Dalma Ballok,507365437,2503.59,11.4,11.4
Zsófia Andics,507009653,5007.18,13.14,28.6
FRUZSINA ABEL,507009913,2503.59,15.357,15.357
Colonnade Insurance S.A.,507818267,2503.59,45.12,45.12
G.F. Investment Kft.,505379025,5007.18,21.58,40.98
Anita Morvai,505370014,5007.18,2.2,40.1
BIROPHARMA KFT.,505378527,8117.42,107.6,107.6
SANIVARO KFT.,505378451,3159.57,64.8,64.8
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377229,2503.59,3.5,3.5
P.DUSSMANN KFT.,507043880,5611.83,39.817,39.817
P.DUSSMANN KFT.,506298270,5611.83,39.04,39.04
NESTLÉ HUNGÁRIA KFT.,505377242,5611.83,5.23,5.23
P.DUSSMANN KFT.,507849324,14696.87,25.8,283.511
H-Hotels Arany Kft.,507829894,22156.64,3.1,262.77
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378946,7133.78,102.17,102.17
# P.DUSSMANN KFT.,507856294,39138.24,155.68,1309.844
TÓTH TAMÁS KFT.,505378671,7259.78,139.5,139.5
Komplex Alpintechnika Kft.,507860157,11648.31,5.23,72.7
Szegedi Tudományegyetem,507866534,0.0,99999.0,0.0
METRO KERESKEDELMI KFT.,505378028,2569.59,22.6,22.6
Taritász Kft.,507868058,22039.33,1.682,41.96
Bajcshal Kft.,505378960,5724.82,55.8,55.8
LEGO MANUFACTURING KFT.,505378540,36366.62,259.0,418.0
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377925,3896.88,106.5,106.5
Metis Gastro Kft.,507872924,73482.97,0.059,156.029
PLAZMASZOLGÁLAT KFT.,507868339,18824.41,20.2,117.52600000000001
Gastland Flight Catering Kft.,507864940,24660.22,1.76,286.31
PG-HOLDING ZRT.,505379132,11422.34,205.36,205.36
PHARMACHINE GYÓGYSZERIPAR KARBANTAR,505378561,9256.39,75.584,75.584
Medicover Békéscsaba Laborpont,507250325,5611.83,13.023,13.023
DELIREST Magyarország Kft.,505377623,5007.18,28.496,48.93
ICE CUBE HUNGARY JÉGGYÁRT,505379245,3159.57,77.7,77.7
DOME FACILITY SERVICES KFT.,507897043,7133.78,113.76,113.76
Restart-Bau Kft.,507908731,4403.2,23.0,23.0
KOLPING CSALÁDI HOTEL KFT,505377572,21696.68,2.286,72.66
Wolt Services Magyarország Kft.,507906703,72171.68,0.1,23.546999999999997
Trilla Bisztro,507912210,8822.72,48.95,73.07
United Petfood Hungary Kft.,507913814,221610.88,0.77,298.6
P.DUSSMANN KFT.,507920821,20154.38,14.072,105.084
Imola Hotel Platán,507484255,5811.82,80.1,80.1
Montivíz Zrt.,507936844,7403.78,120.976,120.976
PRIZMA-Food Szolgáltató Korlátolt F,505379495,5202.17,332.91,332.91
Vitalitas Savariae Bt.,506007337,5611.83,27.72,27.72
Regnum Húsüzem Perbál,507911006,67164.5,0.649,0.649
WELL PACK GMBH,507755289,21887.69,1109.9,1109.9
# Katolikus Szereteszolgálat,505413080,14405.22,12.6,73.041
WELL PACK GMBH,501385433,20295.69,1109.9,1109.9
Sztehlo Gábor Integrált Szociális,507953221,2503.59,49.95,49.95
KÖZPONTI PAPNEVELÖ INTÉZET,505377582,4523.86,255.03,255.03
Balatonakarattya Oktatási és,507942020,104855.72,0.43,543.357
Medicover Egészségközpont Zrt.,507939844,8680.4,6.62,38.341
Döhler Hungary Kft.,507953441,0.0,99999.0,0.0
Magyar Honvédség Egészségügyi Közpo,505377483,3802.88,142.0,142.0
Gabor Rádi,505388205,2503.59,11.12,11.12
Clearwater Kft.,507853621,2503.59,1.078,1.078
DELIREST Magyarország Kft.,505377601,14225.23,10.64,183.7
ATLANTIC HIGIÉNIA KFT.,505379488,3814.88,158.25,158.25
Alpine Kantin,507954964,11662.31,21.28,52.499
Semmelweis Egyetem Szív és Érgyógyá,505930650,5007.18,22.244,32.328
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377316,5509.83,11.04,11.04
Janta-Bau Kft.,507959547,6283.48,49.8,49.8
MASTER GOOD KFT.,505378760,92660.34,3013.2,3013.2
KEL KFT. - KAY EEU LOGISZTIKA,505378054,141534.01,827.75,4125.0
SOLE-MIZO ZRT. - Marcali,507979872,129162.5,0.5,0.5
Semmelweis Egyetem,505377187,2503.59,33.3,33.3
Kőröstej Kft.,507985930,26047.6,110.5,557.6
PG-HOLDING ZRT.,507977396,10273.7,292.202,292.202
W BUDAPEST,507988709,30883.7,19.636,920.6719999999999
V.P+P Büfé Kft.  (Capital Square Ét,507979295,2503.59,29.69,29.69
P.DUSSMANN KFT.,507301988,3159.57,52.400000000000006,52.400000000000006
PÉTEGISZ Polgár és Térsége Egészség,507142126,5126.18,6.62,6.62
KEL KFT.,507994702,15995.84,1703.582,1703.582
Hungarian Flavours Kft.,506981087,0.0,99999.0,0.0
Állatorvostudományi Egyetem,507998026,2503.59,35.5,35.5
Thermo Services (Hungary) Kft.,507368827,2503.59,24.88,24.88
ALFA HIGIÉNIA KFT.,505378463,3159.57,82.38,82.38
APCI HÚS KFT.,505378519,2503.59,20.78,20.78
BUDA CLEAN KFT.,505378331,2503.59,4.0,4.0
Wolt Services Magyarország Kft.,507977399,70324.07,0.144,71.564
P.DUSSMANN KFT.,505377324,5007.18,31.45,49.06
Wolt Services Magyarország Kft.,507962558,2503.59,36.12,36.12
Dean`s College Hotel,508001472,2503.59,35.814,35.814
MasterClean International Kft.,505379547,3802.88,102.014,102.014
KÓSERÁLIA KFT.,505379008,4523.86,287.87,287.87
DELIREST MAGYARORSZÁG KFT.,508004845,31634.07,176.98,386.228
KVIHOTEL KFT.,505379203,2503.59,49.68,49.68
SUGÁR ÜZLETKÖZPONT,505378565,3159.57,73.08,73.08
Ciszterci Monostor,507984268,4340.2,21.9,21.9
P.DUSSMANN KFT.,508042898,17034.17,39.339999999999996,238.33100000000002
Biotech USA Kft.,506148401,0.0,99999.0,0.0
Carpe DM Kft.,505379231,2503.59,36.48,36.48
LEADEC Kft.,508120905,4340.2,16.09,16.09
MNB-Biztonsági Zrt.,507253525,2503.59,1.29,1.29
ECOLAB Samples Hungary,507898870,5845.15,483.6,483.6
Medicover Diagnosztikai Központ Zrt,508158767,5509.83,17.22,17.22
Gyöngyi Bernadett Szudár,507009740,2503.59,20.916,20.916
Ádám Szirmai,507009738,2503.59,6.4,6.4
László Széplaki,507009783,2503.59,21.73,21.73
Annamária Szabó-Seress,507009780,2503.59,5.119,5.119
Eszter Kinga Szabo,508021302,2503.59,4.67,4.67
Eleonóra Monostori,507000132,2503.59,4.67,4.67
Flóra Ludányi,507365464,2503.59,3.846,3.846
Katerina Mojtková,507009716,2503.59,20.88,20.88
Elvira Földvárszki,507000123,2503.59,6.4,6.4
Bence Binszki,507009642,2503.59,13.14,13.14
Annamária Joó,507365455,2503.59,8.519,8.519
Ágnes Baranyainé Murár,507568862,2503.59,18.509,18.509
Eszter Bánhalmi,507009654,2503.59,10.144,10.144
Anett Holdinger,507009693,2503.59,10.44,10.44
Zsófia Árvai,507568769,2503.59,10.144,10.144
Ádám Harkácsi-Molnár,507009692,2503.59,15.136,15.136
Virág Ambrusné Csörgő,507009645,2503.59,18.12,18.12
Wolt Services Magyarország Kft.,507962554,2503.59,36.808,36.808
SZABADOS BT.,505377256,23996.99,821.21,821.21
HOTEL ROSINANTE KFT.,505378469,4733.86,282.765,282.765
DANIEL FARKAS,507263035,67164.5,0.252,0.252
GASZTROSZERVIZ VENDÉGLÁTÓTECHNIKAI,505378687,3159.57,82.336,82.336
P.DUSSMANN KFT.,505377384,2503.59,39.04,39.04
NAPLEMENTE ELÖTT Szövetség 2005. al,505379106,2503.59,32.35,32.35
DO & CO International Catering Ltd.,505377745,10799.0,26.52,753.493
AUCHAN MAGYARORSZÁG KFT.,505378351,201874.66,1.392,660.5300000000001
AUCHAN MAGYARORSZÁG KFT.,505378354,501503.88,0.118,800.96
Semmelweis Egyetem Belső Klinikai T,505490706,121656.84,6.4,545.87
BAJAI SZENT  RÓKUS KÓRHÁZ,505377238,90559.95,14.2,264.0
BUNZL MAGYARORSZÁG KFT.,505378335,1084008.48,0.05,7795.478
DELIREST Magyarország Kft.,505377655,101395.09,0.34,206.56
OTTHON ÜZLETHÁZ KFT.,505378479,593226.53,21.28,2195.84
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377307,88469.55,2.788,633.074
PRIZMA-Food Szolgáltató Korlátolt F,505379501,2503.59,43.68,43.68
Edelényi Koch Róbert Kórház és,505377517,114590.51,10.79,138.85
DELIREST Magyarország Kft.,505377650,59295.13,2.1,268.816
SAS MAGYARORSZÁG VAGYONKEZELÖ KFT.,505378647,201967.0,11.23,1339.8509999999999
GLOBUS KONZERVIPARI ZRT.,505377569,175663.54,2198.4,2796.0
ZALA MEGYEI SZENT RAFAEL KÓRHÁZ,505377564,147080.93,201.736,918.402
Zala Vármegyei Szent Rafael Kórház,505377563,170904.46,1.1,890.951
Gottsegen György Országos,505842862,53887.31,3.04,81.686
CSORNAI MARGIT KÓRHÁZ,505377123,18309.78,14.2,110.0
ORSZÁGOS KORÁNYI PULMONOLÓGIAI INTÉ,505377475,53711.97,16.5,182.1
Budapesti Dr. Manninger Jenő Balese,505377305,55642.91,14.2,250.976
Nyíregyházi-Kenyérgyár Kft.,506814159,61832.81,128.4,171.2
ZALA CLEAN KFT,505377739,466607.0,4.68,1580.1
HOTEL CHESSCOM,507375216,224025.79,0.51,46.432
Dél-Budai Centrumkórház-,505377227,54210.29,5.55,146.45999999999998
PRIZMA-JUNIOR ZRT.,505378818,64546.64,114.5,554.76
Szakorvosi Rendelőintézet,505377771,5007.18,14.2,42.848
PRIZMA-Food Szolgáltató Kft.,507272474,9092.72,48.83,100.67
DUNA SZÁLLODA ZRT.,505377030,150205.56,0.176,446.55100000000004
IK HOTELS VENDÉGLÁTÓ KFT.,505378931,69629.47,10.97,242.834
DUNA SZÁLLODA ZRT.,505377279,218924.34,0.49,437.00600000000003
Arosa Kft. INNOPARK,507195578,25521.9,91.6,216.1
ALFÖLDI TEJ ÉRTÉKESÍTÖ,505378453,2959455.08,0.003,15511.2
DUNA CSILLAGA KFT.,505377693,254469.5,0.86,126.594
NORMAFA IDÖSEK OTTHONA KÖZHASZNÚ,505378526,10670.33,22.774,86.658
Somogy Vármegyei Kaposi Mór Oktató,505377176,215398.21,5.1,381.55
NAGYPR KFT.,505379076,267333.21,0.088,1061.1979999999999
METRO KERESKEDELMI KFT.,505379091,26571.2,5.15,119.76
PRIZMA-JUNIOR ZRT.,505378802,28301.45,496.03,747.1
AUCHAN MAGYARORSZÁG KFT.,505378355,229487.74,0.96,577.27
Ajkai Magyar Imre Kórház,505377128,130854.8,3.17,278.88
AUCHAN MAGYARORSZÁG KFT.,505378353,363280.75,0.47,898.3279999999999
Kistarcsai Flór Ferenc Kórház,505378727,27003.82,2.64,99.06
DELIREST Magyarország Kft.,505377643,405077.75,0.94,531.69
Dunaújvárosi Szent Pantaleon,505377174,56307.21,11.1,52.768
Budapesti Jahn Ferenc Dél-pesti Kór,505377166,82284.41,12.908,365.194
P.DUSSMANN KFT.,505377328,54301.62,19.05,328.15
Jász-Nagykun-Szolnok Vármegyei,505377243,131116.95,6.62,198.402
DELIREST Magyarország Kft.,505377588,138386.16,6.4,194.69
DELIREST Magyarország Kft.,506007166,153174.39,1.76,228.56
Borsod-Abaúj-Zemplén Vármegyei Közp,505377028,545681.9,21.3,1446.42
DELIREST Magyarország Kft.,505377590,118089.09,3.05,134.835
PRIZMA-Food Szolgáltató Korlátolt F,505379502,5663.16,25.9,83.25
Kisbéri Batthyány Kázmér Szakkórház,507230730,17360.8,14.2,14.2
Bács-Kiskun Vármegyei Oktatókórház,505377249,110496.59,6.7,321.8
PRIZMA-JUNIOR ZRT.,505378800,212325.99,57.15,423.0
NAGYKUN HÚS KFT.,505378027,592698.91,99.6,2664.4
